row_id,text_no,site_code,site,source,object_code,object_type,side,line,direction_code,direction,fs80,fs_category,fs_description,level,locus,n_signs,signs_reading_order,signs_clean,doubtful_positions
2105,4237,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,31,Animals,Humped bull to R.,-15,49,3,87 284 342,87 284 342,
2106,4238,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-12,42,6,343 229 59 99 112 162,343 229 59 99 112 162,
2107,4239,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,61,Animals,Buffalo to R.,-10,40,4,89 106 287 342,89 106 287 342,
2108,4240,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,61,Animals,Buffalo to R.,-6,42,3,330 245 342,330 245 342,
2109,4241,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-6,41,7,22 47 343 65 67 8 342,22 47 343 65 67 8 342,
2110,4243,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-13,42,5,0 *123 104 369 342,0 123 104 369 342,2
2111,4244,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,0,45,5,86 197 99 389 0,86 197 99 389 0,
2112,4245,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-3,53,7,261 186 343 171 8 391 252,261 186 343 171 8 391 252,
2113,4246,HP,Harappa,EH vol II,1,seal,0,0,3,single sign,95,Animals,Tiger to R. facing feeding trough.,-8,44,1,31,31,
2114,4249,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,251,Animals,"Fabulous animal to R. with body of ram, horns of bull, trunk of elephant, hind legs of tiger and upraised serpent-like tail.",-10,40,3,281 342 402,281 342 402,
2115,4250,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,999,Damaged/illegible,An uncertain/illegible field symbol.,-15,49,7,0 59 99 67 65 347 342,0 59 99 67 65 347 342,
2116,4251,HP,Harappa,EH vol II,1,seal,0,1,1,right-to-left,590,Anthropomorphic forms,Seven robed figures standing in a row.,-5,42,3,295 336 53,295 336 53,
2117,4251,HP,Harappa,EH vol II,1,seal,0,2,1,right-to-left,590,Anthropomorphic forms,Seven robed figures standing in a row.,-5,42,4,237 237 237 125,237 237 237 125,
2118,4253,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,113,Animals,Rhinoceros to R. facing feeding trough.,-11,40,4,391 403 87 342,391 403 87 342,
2119,4254,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,47,10,389 171 59 341 342 336 89 211 2 14,389 171 59 341 342 336 89 211 2 14,
2120,4256,HP,Harappa,EH vol II,1,seal,0,1,1,right-to-left,851,"Symbols, motifs, geometric patterns",Cult object (the so-called 'manger' or 'incense-burner') identified by Mahadevan as a 'sacred filter'.,-18,42,3,109 59 211,109 59 211,
2121,4256,HP,Harappa,EH vol II,1,seal,0,2,1,right-to-left,851,"Symbols, motifs, geometric patterns",Cult object (the so-called 'manger' or 'incense-burner') identified by Mahadevan as a 'sacred filter'.,-18,42,2,293 267,293 267,
2122,4258,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,42,5,0 99 *171 59 211,0 99 171 59 211,3
2123,4259,HP,Harappa,EH vol II,1,seal,0,0,9,no text,999,Damaged/illegible,An uncertain/illegible field symbol.,-6,44,3,0 72 0,0 72 0,
2124,4260,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-19,43,5,249 28 99 216 254,249 28 99 216 254,
2125,4261,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,41,7,150 123 53 171 59 226 342,150 123 53 171 59 226 342,
2126,4262,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,40,6,72 186 301 155 347 342,72 186 301 155 347 342,
2127,4263,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-9,40,7,343 87 59 67 403 87 342,343 87 59 67 403 87 342,
2128,4264,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,40,7,267 99 102 59 249 169 342,267 99 102 59 249 169 342,
2129,4265,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-14,47,5,0 *216 343 244 252,0 216 343 244 252,2
2130,4266,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,48,6,89 381 28 174 180 97,89 381 28 174 180 97,
2131,4267,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,47,3,204 267 402,204 267 402,
2132,4268,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,40,5,267 99 87 326 342,267 99 87 326 342,
2133,4269,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,40,10,319 83 267 99 87 59 65 342 124 169,319 83 267 99 87 59 65 342 124 169,
2134,4270,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,42,6,267 99 389 70 348 342,267 99 389 70 348 342,
2135,4271,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,47,14,0 *054 58 197 252 99 121 336 89 67 72 403 87 342,0 54 58 197 252 99 121 336 89 67 72 403 87 342,2
2136,4272,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,47,6,150 123 375 385 81 342,150 123 375 385 81 342,
2137,4273,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,40,4,*336 341 327 15,336 341 327 15,1
2138,4274,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,40,8,65 72 99 155 102 287 87 169,65 72 99 155 102 287 87 169,
2139,4275,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,40,9,391 99 65 244 58 336 89 124 169,391 99 65 244 58 336 89 124 169,
2140,4276,HP,Harappa,EH vol II,1,seal,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-11,42,4,178 389 15 176,178 389 15 176,
2141,4276,HP,Harappa,EH vol II,1,seal,2,0,2,left-to-right,0,No field symbol,No Field Symbol,-11,42,2,112 402,112 402,
2142,4277,HP,Harappa,EH vol II,1,seal,0,0,9,no text,0,No field symbol,No Field Symbol,-1,57,3,0 59 0,0 59 0,
2143,4279,HP,Harappa,EH vol II,1,seal,0,0,2,left-to-right,0,No field symbol,No Field Symbol,0,59,3,389 121 342,389 121 342,
2144,4280,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-9,47,3,54 307 413,54 307 413,
2145,4281,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,41,8,391 99 389 *067 72 336 89 211,391 99 389 67 72 336 89 211,4
2146,4282,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,41,6,267 99 98 178 389 15,267 99 98 178 389 15,
2147,4283,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,42,5,293 293 293 342 126,293 293 293 342 126,
2148,4284,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,42,3,204 245 15,204 245 15,
2149,4285,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,43,3,65 67 211,65 67 211,
2150,4286,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,40,3,0 415 342,0 415 342,
2151,4287,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,42,5,0 65 70 124 169,0 65 70 124 169,
2152,4288,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,46,6,0 65 336 89 194 169,0 65 336 89 194 169,
2153,4289,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,47,3,87 59 342,87 59 342,
2154,4290,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,44,3,0 57 *015,0 57 15,3
2155,4291,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,48,4,17 336 244 0,17 336 244 0,
2156,4292,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,47,4,0 48 8 342,0 48 8 342,
2157,4293,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,47,4,267 99 *287 0,267 99 287 0,3
2158,4294,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,40,5,253 319 175 180 0,253 319 175 180 0,
2159,4295,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,42,3,267 99 0,267 99 0,
2160,4296,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-20,46,6,241 287 319 176 51 176,241 287 319 176 51 176,
2161,4297,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,57,7,249 169 342 98 178 389 15,249 169 342 98 178 389 15,
2162,4298,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,47,2,389 224,389 224,
2163,4299,HP,Harappa,EH vol II,1,seal,0,0,9,no text,0,No field symbol,No Field Symbol,-4,49,2,234 0,234 0,
2164,4300,HP,Harappa,EH vol II,1,seal,0,0,9,no text,0,No field symbol,No Field Symbol,-6,40,2,*186 0,186 0,1
2165,4301,HP,Harappa,EH vol II,1,seal,0,0,9,no text,0,No field symbol,No Field Symbol,-12,40,2,391 0,391 0,
2166,4302,HP,Harappa,EH vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,42,2,*112 *169,112 169,1 2
2167,4303,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,600,Scenes,Person standing at the centre between two-tiered structure at R. and short-horned bull standing near trident-headed post at L.,-7,44,3,391 391 342,391 391 342,
2168,4303,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,760,Scenes,From R.  Tiger looking at goat; seated personage on pedestal; person seated on a tree with tiger below.,-7,44,0,,,
2169,4304,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,700,Scenes,"At R., nude female figure upside down with thighs drawn apart, and a crab (?) issuing from her womb ; two tigers standing face to face rearing on hind legs at L.",-10,40,6,402 188 343 249 162 12,402 188 343 249 162 12,
2170,4304,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,550,Anthropomorphic forms,Man armed with sickle-shaped weapon facing seated woman with disheveled hair and upraised arms.,-10,40,6,402 188 343 249 162 12,402 188 343 249 162 12,
2171,4305,HP,Harappa,EH vol II,2,sealing,1,0,3,single sign,530,Anthropomorphic forms,"Standing personage with horns and bovine features, holding staff Or mace on his shoulder.",-12,40,1,344,344,
2172,4305,HP,Harappa,EH vol II,2,sealing,2,0,3,single sign,530,Anthropomorphic forms,"Standing personage with horns and bovine features, holding staff Or mace on his shoulder.",-12,40,1,344,344,
2173,4305,HP,Harappa,EH vol II,2,sealing,3,0,3,single sign,530,Anthropomorphic forms,"Standing personage with horns and bovine features, holding staff Or mace on his shoulder.",-12,40,1,344,344,
2174,4306,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,710,Scenes,Drummer in the centre; tiger at R. looking to L.,-1,47,3,403 87 342,403 87 342,
2175,4306,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,822,"Symbols, motifs, geometric patterns",Row of five svastikas enclosed in square borders.,-1,47,3,403 87 342,403 87 342,
2176,4307,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-12,40,3,48 8 342,48 8 342,
2177,4307,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,503,Anthropomorphic forms,Standing personage with diadem under ornamental arch.,-12,40,0,,,
2178,4309,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,540,Anthropomorphic forms,Person carrying cult object.,-15,43,3,155 342 249,155 342 249,
2179,4309,HP,Harappa,EH vol II,2,sealing,2,1,1,right-to-left,851,"Symbols, motifs, geometric patterns",Cult object (the so-called 'manger' or 'incense-burner') identified by Mahadevan as a 'sacred filter'.,-15,43,2,336 321,336 321,
2180,4309,HP,Harappa,EH vol II,2,sealing,2,2,1,right-to-left,851,"Symbols, motifs, geometric patterns",Cult object (the so-called 'manger' or 'incense-burner') identified by Mahadevan as a 'sacred filter'.,-15,43,4,87 141 328 328,87 141 328 328,
2181,4311,HP,Harappa,EH vol II,2,sealing,0,0,3,single sign,352,Animals,Uncertain animal (mostly bovine ) to L.,-8,40,1,384,384,
2182,4312,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,40,4,70 53 48 342,70 53 48 342,
2183,4312,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,62,Animals,Buffalo to L.,-4,40,0,,,
2184,4314,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,40,5,267 99 67 294 342,267 99 67 294 342,
2185,4314,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,23,Animals,Bull with two long horns to R.facing cult object.,-7,40,2,87 328,87 328,
2186,4315,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,56,5,210 169 99 67 211,210 169 99 67 211,
2187,4315,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,11,Animals,Unicorn to R. No cult object in front.,-2,56,0,,,
2188,4316,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,56,7,267 99 86 336 12 89 328,267 99 86 336 12 89 328,
2189,4316,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,790,Scenes,From R.  Personage standing under an ornamental arch; kneeling adorant in front ; ram behind him.,-4,56,0,,,
2190,4317,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,821,"Symbols, motifs, geometric patterns",Svastika generally within square or rectangular border.,-6,41,7,150 0 267 0 162 342 176,150 0 267 0 162 342 176,
2191,4317,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,502,Anthropomorphic forms,Standing personage under ornamental arch with pipal leaves.,-6,41,0,,,
2192,4318,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,40,3,341 342 176,341 342 176,
2193,4318,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,501,Anthropomorphic forms,"Standing personage wearing a diadem or tall head-dress, between two posts.",-5,40,0,,,
2194,4319,HP,Harappa,EH vol II,2,sealing,1,0,2,left-to-right,0,No field symbol,No Field Symbol,-2,45,7,293 123 343 106 402 336 321,293 123 343 106 402 336 321,
2195,4319,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,512,Anthropomorphic forms,"Standing personage, with horn and bovine features, in dancing pose.",-2,45,0,,,
2196,4320,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-9,40,5,47 48 8 342 176,47 48 8 342 176,
2197,4320,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,851,"Symbols, motifs, geometric patterns",Cult object (the so-called 'manger' or 'incense-burner') identified by Mahadevan as a 'sacred filter'.,-9,40,0,,,
2198,4321,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,42,4,67 135 347 342,67 135 347 342,
2199,4321,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,851,"Symbols, motifs, geometric patterns",Cult object (the so-called 'manger' or 'incense-burner') identified by Mahadevan as a 'sacred filter'.,-7,42,2,345 328,345 328,
2200,4322,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-9,40,4,337 294 15 176,337 294 15 176,
2201,4322,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,852,"Symbols, motifs, geometric patterns",A frieze of cult objects alternating with of vertical rows of circles.,-9,40,0,,,
2202,4323,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,42,3,178 389 15,178 389 15,
2203,4323,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-3,42,0,,,
2204,4324,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-13,40,4,59 59 155 211,59 59 155 211,
2205,4324,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,441,Trees and leaves,Kino Tree.,-13,40,2,87 328,87 328,
2206,4325,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,40,5,171 8 342 1 176,171 8 342 1 176,
2207,4325,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-7,40,0,,,
2208,4326,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,42,4,267 99 104 169,267 99 104 169,
2209,4326,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-6,42,0,,,
2210,4327,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,42,5,293 59 307 268 176,293 59 307 268 176,
2211,4327,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-2,42,0,,,
2212,4328,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,43,4,287 319 134 86,287 319 134 86,
2213,4328,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-4,43,0,,,
2214,4329,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,43,3,403 294 15,403 294 15,
2215,4329,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-7,43,0,,,
2216,4330,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-1,40,4,0 307 268 176,0 307 268 176,
2217,4330,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-1,40,0,,,
2218,4331,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,44,4,175 230 53 342,175 230 53 342,
2219,4331,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-6,44,0,,,
2220,4332,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-1,52,4,175 230 53 342,175 230 53 342,
2221,4332,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,442,Trees and leaves,Kino Tree within railing.,-1,52,0,,,
2222,4333,HP,Harappa,EH vol II,2,sealing,1,0,9,no text,0,No field symbol,No Field Symbol,-9,53,2,53 0,53 0,
2223,4333,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,361,"Reptiles, fish, birds",Gharial to R.,-9,53,0,,,
2224,4334,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,40,11,*389 171 59 182 293 51 130 149 249 169 342,389 171 59 182 293 51 130 149 249 169 342,1
2225,4334,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,361,"Reptiles, fish, birds",Gharial to R.,-7,40,0,,,
2226,4335,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,40,11,389 171 59 182 293 51 130 149 249 169 342,389 171 59 182 293 51 130 149 249 169 342,
2227,4335,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,361,"Reptiles, fish, birds",Gharial to R.,-4,40,0,,,
2228,4336,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,40,11,*389 171 59 182 293 51 130 149 249 169 342,389 171 59 182 293 51 130 149 249 169 342,1
2229,4336,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,361,"Reptiles, fish, birds",Gharial to R.,-7,40,0,,,
2230,4337,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-1,42,5,127 342 176 403 340,127 342 176 403 340,
2231,4337,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,367,"Reptiles, fish, birds",Gharial to R. with fish in jaw surrounded by school of fish.,-1,42,0,,,
2232,4338,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,40,4,204 112 342 176,204 112 342 176,
2233,4338,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,361,"Reptiles, fish, birds",Gharial to R.,-6,40,0,,,
2234,4339,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,40,4,204 112 342 0,204 112 342 0,
2235,4339,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,361,"Reptiles, fish, birds",Gharial to R.,-5,40,0,,,
2236,4340,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,40,5,391 99 40 89 328,391 99 40 89 328,
2237,4340,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,363,"Reptiles, fish, birds",Gharial to R. surrounded by school of fish.,-8,40,0,,,
2238,4341,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,42,4,178 389 15 176,178 389 15 176,
2239,4341,HP,Harappa,EH vol II,2,sealing,2,9,0,unrecorded,880,"Symbols, motifs, geometric patterns",Anchor (?),-8,42,0,,,
2240,4342,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-12,40,4,65 8 342 176,65 8 342 176,
2241,4342,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-12,40,2,87 328,87 328,
2242,4342,HP,Harappa,EH vol II,2,sealing,3,9,0,unrecorded,45,Animals,Short-horned bull to R. facing feeding trough.,-12,40,0,,,
2243,4343,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-9,42,5,267 99 67 135 342,267 99 67 135 342,
2244,4343,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-9,42,4,65 59 48 342,65 59 48 342,
2245,4344,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,42,4,263 343 113 342,263 343 113 342,
2246,4344,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,42,6,177 197 192 341 89 328,177 197 192 341 89 328,
2247,4345,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,53,6,242 336 56 67 244 342,242 336 56 67 244 342,
2248,4345,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,53,2,89 328,89 328,
2249,4346,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,59,5,150 123 67 244 342,150 123 67 244 342,
2250,4346,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,0,59,2,95 328,95 328,
2251,4347,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-12,40,3,325 342 176,325 342 176,
2252,4347,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-12,40,3,87 328 0,87 328 0,
2253,4348,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-13,45,6,121 51 130 149 342 176,121 51 130 149 342 176,
2254,4348,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-13,45,2,87 328,87 328,
2255,4349,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,53,8,205 293 99 48 342 *192 342 *186,205 293 99 48 342 192 342 186,6 8
2256,4349,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,53,6,177 197 192 342 87 328,177 197 192 342 87 328,
2257,4350,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,53,5,340 94 343 389 342,340 94 343 389 342,
2258,4350,HP,Harappa,EH vol II,2,sealing,2,0,2,left-to-right,0,No field symbol,No Field Symbol,-4,53,2,89 328,89 328,
2259,4351,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,41,7,343 216 162 99 387 53 342,343 216 162 99 387 53 342,
2260,4351,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,41,6,177 197 192 341 89 328,177 197 192 341 89 328,
2261,4352,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,41,5,53 171 59 342 176,53 171 59 342 176,
2262,4352,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,41,2,89 328,89 328,
2263,4353,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,43,3,173 403 12,173 403 12,
2264,4353,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,43,2,89 328,89 328,
2265,4354,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-16,43,5,53 67 72 182 0,53 67 72 182 0,
2266,4354,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-16,43,2,*086 328,86 328,1
2267,4355,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,53,4,9 48 8 342,9 48 8 342,
2268,4355,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,53,2,*087 328,87 328,1
2269,4356,HP,Harappa,EH vol II,2,sealing,1,0,2,left-to-right,0,No field symbol,No Field Symbol,-16,43,4,109 59 211 176,109 59 211 176,
2270,4356,HP,Harappa,EH vol II,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-16,43,5,*336 267 341 89 328,336 267 341 89 328,1
2271,4357,HP,Harappa,EH vol II,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,42,3,42 15 176,42 15 176,
2272,4357,HP,Harappa,EH vol II,2,sealing,2,0,2,left-to-right,0,No field symbol,No Field Symbol,-3,42,2,87 328,87 328,
